file	paragraph	line_start	line_end	char_count	score	snippet
026.胡适的藏书和书斋（石原皋）.txt	7	13	13	161	3	胡适的藏书，善本不多。胡成之对我说：“他有一部《金瓶梅》是珍本，非常珍视，不轻易给人家看。”我没有看见过这部书。报载胡适有一部《红楼梦》甲戌本，寄存在美国哥伦比亚大学，那便是钞本《脂砚斋重评石头记》残本十六回。这部残本是海内最古的《石头记》抄本。胡适出了高价把这本书买来。他把这部书存藏在哥伦比亚大学母校，足见他的重视了。
026.胡适的藏书和书斋（石原皋）.txt	8	15	15	393	3	抗战前，胡适的藏书没有登记，没有编目，也没有钤记。大多数的图书在书架上，少数的放置书橱中。什么书，放在什么地方，他亲自放置，记得清楚，随时随手可以拿出。在北京，胡适四次搬家，第一次搬到钟鼓寺，第二次搬到陟山门，第三次搬到米粮库，第四次搬到东厂胡同。第二次和第三次搬家，他的图书都是我和他的从弟胡成之二人整理搬运的。我们事先将书架的书和它们的位置都记住，装在一木...
026.胡适的藏书和书斋（石原皋）.txt	9	17	17	639	6	二、胡适的书斋。我现在谈的是胡适住在钟鼓寺、陟山门、米粮库三处的书房。这几处的书房基本上是一样，大小稍有不同。房内有一张很大的写字台，一两个书橱，一张旋椅，几张小椅，四壁空空如也，没有悬挂字画。书桌上自然有文房四宝，有白锡包或大炮台纸烟一听，烟灰缸一只，火柴一盒，记事台历一本，此外，满桌都是书籍，看起来很紊乱。桌上的书籍，任何人都不去动它，稍微一移动，他就要...
026.胡适的藏书和书斋（石原皋）.txt	11	21	21	504	4	胡适自一九一五年到一九四八年的往来书信，除在亲友手中已遭散失外，基本上是保存下来了。我现在要谈的是他的稿件问题。胡适写了许多稿子，有的是写好而没有发表，有的是在写中而没有完成，如《中国哲学史》等。这些稿件，未知是否保存在东厂胡同一号家中（现该宅为近代史研究所所址），如未在国内，一定是他带到国外去了。他最珍视自己的稿子和他父亲的手稿。据一九三三年十一月十五日他...
027.胡适是什么样的学者？（石原皋）.txt	4	7	7	1192	13	二、胡适谈恋爱：胡适也谈恋爱，这场恋爱正也说明这位“圣人”的某些本色，且看看这以喜剧始而悲剧终的故事吧。胡适的三嫂，有一同父异母的妹妹，小名娟，学名曹诚英，字珮声，比胡适的年龄约小十岁。她在杭州女子师范学校读书（一九二〇——一九二五年），很有才华。一九二三年夏，胡适到杭州疗养，住在烟霞洞。一个是“使君有妇”，一个是“罗敷有夫”，在浓妆淡抹总相宜的西子湖边，两...
027.胡适是什么样的学者？（石原皋）.txt	5	9	9	81	4	胡、曹谈恋爱时，常凭鱼雁传情，我记得胡适有一首长诗，内中“百仞宫墙，关不住少年一片心”的诗句，就是为曹而作的。胡适在一九二二年六月六日作了一首《有感》的诗。诗云：
027.胡适是什么样的学者？（石原皋）.txt	15	29	29	450	3	四、胡适是封、资混合体的学者：胡适生于官僚的家庭，长于半殖民地半封建社会，学于资本主义的美国。在他的头脑中，既有封建主义的王国，又有资本主义的灵魂，成了一个封、资的混合体的学者。这是环境的关系，一点也不奇怪的。单从上述三件事来看，吃花酒没有影响其名；不敢离婚，是为了保名；克制自己，也是为了求名。再看他提倡丧礼的改革，而他本人却身穿麻衣，腰束白带，足蹬草鞋，还...
027.胡适是什么样的学者？（石原皋）.txt	17	33	33	187	7	一九三五年，北平研究院生理研究所派我到德国进修，未动身之前，胡适对我说，现在蒋介石拉拢我，我写封信给程天放（当时驻德大使），你带去。并说，何应钦找他谈，把日本的钢铁年产量、武器、弹药和我国的钢铁年产量、武器、弹药等详细地谈了，认为要努力准备才能打。我说，日本人能让我们准备吗？何时才能准备好？空谈准备，土地一天一天地被吞食完了。他说，日本真要动手打，我们只有同...
027.胡适是什么样的学者？（石原皋）.txt	19	37	37	257	3	他认为国民党的“外交部中太缺乏能当欧美外交的人才”。“我们必须抓住苏、英、美三国，万不可贪小便宜，失去世界的同情。”后来打起来了。他担任驻美大使，还想为国家尽点力。他能尽什么力呢？在他做大使期间，正是美国孤立派得势，还卖军火给日本。他行万里路，做百次演说，直接诉诸美国人民，获得很大的效果。哥伦比亚大学名教授查理毕尔在他著的《罗斯福与大战之序幕》一书中说，罗氏...
027.胡适是什么样的学者？（石原皋）.txt	20	39	39	154	3	一九八〇年六月十六日的《参考消息》登载港报专稿——《第二个春天——读台报有感》中说，台湾《中国时报》在报导台湾当前流行的以胡适《希望》一诗作词的歌曲《兰花草》中透露：“由于‘兰花草’一流行，许多模仿‘兰花草’的歌也纷纷出笼。比方‘我从东北来，带着乌拉草’，‘我从台中来，带着绿豆糕’……。”《兰花草》的内容：
027.胡适是什么样的学者？（石原皋）.txt	30	59	59	451	4	谁都知道，胡适反对马克思主义、反对共产党，做了蒋介石的“过河卒子”，初到美国，后到台湾，为旧的势力效劳！这些都是事实、这些都是错误。然而他没有投降日本，晚年生活在台湾、死在台湾、葬在台湾。台湾是祖国的不可分割的神圣领土，迟早有一天，台湾的骨肉同胞终归要回到祖国的怀抱！从前，有一个南蛮王赵佗，接着汉帝一封信，他遂主动地取消称号。这是怎么缘故？主要的原因，他是炎...
028.我所认识的章太炎（陈存仁）.txt	12	23	23	230	4	一次余编纂《中国药学大辞典》，乞章氏为序，药典有五彩图谱，氏指示搜考方法甚详。某次余至苏州，车中拥挤，臂部受伤，缠帛而进，氏适临窗挥毫，见状谓余曰：“其三折肱之谓乎？”索纸濡笔，大书“三折肱”三字以赠。是日逸兴大发，余乃陪氏至苏州观前街雪怀照相室摄一影，继又偕赴酒家买醉。出入街坊，氏素所不喜，晚年尤不喜摄影，而是日则欣然扶杖而行，并同至玄妙观一游，见“肝气菩...
028.我所认识的章太炎（陈存仁）.txt	13	25	25	300	3	先生早岁居日本，加入同盟会献身革命以外，仍好学无倦，对外国医学、文学、哲学均有研究，博闻强记，识见卓绝，故对中西医道之异同得失，造诣甚深，每发一议，不同凡响。尝谓余曰：“中国医药，来自实验，信而有征，皆合乎科学，中间历受劫难，一为阴阳家言，掺入五行之说，是为一劫；次为道教，掺入仙方丹药，又为一劫；又受佛教及积年神鬼迷信影响；更受理学家玄空推论深文周纳，离疾病...
028.我所认识的章太炎（陈存仁）.txt	19	37	37	106	3	据章氏指称：“厥阴伤寒，有厥五日，热亦五日者；有热四日，厥三日，复热四日者；有厥四日，热三日，复厥五日者；有热六日，厥九日，复热三日者。今人以其少见，亦置不论，不知病非稀有。……今世所谓回归热者，即厥阴热证也。”
028.我所认识的章太炎（陈存仁）.txt	21	41	41	326	3	章氏论此症有言曰：“今世有猩红热者，即阳毒至剧者也。西医以为病在肠不在肺，余验一切斑疹，日哺必潮热，以潮热为阳明候，此为乎阳明大肠病无疑。……夫猩红热之作也，咽喉必烂，肿起于咽及廉泉，以邻近蔓延及喉，斑疹隐瘀于肌肉，而后外达肤表，斯知专以阳明为主，夫肺固其末已。……《金匮要略》以升麻鳖甲汤治阳毒，今人试之无效。……猩红热者，本于伏气，治宜内消，切不可外散，独...
028.我所认识的章太炎（陈存仁）.txt	28	55	55	131	3	章氏生前居杭州甚久，民国十二年出席杭州中医学校演讲。民国十三年常以医稿揭载杭州《三三医报》。来沪后向与上海中医界同人无往还，自“霍乱用药”之大论战起，始与上海中医界同人接触，自后担任中国医学院院长，今将氏“霍乱用药论战”之经过，叙其概要，以当近世医林之佳话云尔：
028.我所认识的章太炎（陈存仁）.txt	29	57	57	102	3	民国十六年，上海疫症流行，伤寒、霍乱及一切夏季疾病大盛，医生业务，骤增数倍。名医丁甘仁先生忽染湿温症仙逝。时霍乱更盛，民间死亡载道，社会震惊。章氏有感于此，撰文揭载于上海“申”“新”各报。其原文大致如下：
028.我所认识的章太炎（陈存仁）.txt	35	69	69	281	3	氏向不问世俗事，即日常事务，亦昧然无知，每日侍其左右者，为一男仆。仆不识字，案头整迭书本，时有错误，往往惹起氏之愤怒，但又不忍撤职使去。惟曰：“笨拙如是，何以可觅取噉饭地？”是氏之仁厚过人，亦非常人及也。氏每餐用膳，桌上菜肴惟就近处者食之，其余纵有珍味，箸亦无及。所食不过为蒸蛋、花生浆、乳腐，以及蔬菜而已。食毕即手执一卷。积久不出门，出门如无引导者，亦不识归...
028.我所认识的章太炎（陈存仁）.txt	37	73	73	233	3	氏嫉恶如雠，人有不善，辄面加诃斥，不为少留余地。晚年于所不喜，则不相见，或见亦不数语，嘿尔顾他，不复做灌夫之谩骂矣。曾与人书，有云：“少年气，立说好异人，由今观之，多穿凿失本意，大抵十可得五耳。假我数年，或可以无大过。”盖氏趋重平实，前后志趣迥然不侔，是亦涵养功力，日见深邃之征。从心不踰，庶几近人。或谓汤氏夫人从旁婉劝，亦与有力焉。夫人名国梨，为当时之有名才...
